barcode,page,page_url,crop_filename,x,y,width,height
12150634,19,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p19.jpg,12150634-19-front-0.jpg,9.69879830885506,184.75325058016412,452.50085763293316,477.19689855732236
12150634,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p8.jpg,12150634-8-front-0.jpg,624.2216430304497,328.01186663773484,393.21567067364265,422.85867144864613
12150634,11,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p11.jpg,12150634-11-front-0.jpg,183.58559076168527,235.14002886291092,430.76500857632936,399.14525907821854
12150634,23,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p23.jpg,12150634-23-front-0.jpg,7.7228120309819905,235.14002886291092,463.36878216123506,397.1692924491185
12150634,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p6.jpg,12150634-6-front-0.jpg,649.9295587294301,234.466820033549,375.64322469982847,396.6769914702626
12150634,15,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p15.jpg,12150634-15-front-0.jpg,86.9655793126206,203.34816079776945,476.8164665523156,455.7803604087936
12150634,17,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p17.jpg,12150634-17-front-0.jpg,603.8506564995846,295.5055685852311,485.83190394511143,446.76435114919695
12150634,13,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p13.jpg,12150634-13-front-0.jpg,13.65057650705485,237.11789941593008,424.8310009790612,494.9836150307541
12150634,15,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p15.jpg,12150634-15-front-1.jpg,682.9861625030151,212.36359649816316,444.76157804459694,450.77178501968604
12150634,27,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p27.jpg,12150634-27-front-0.jpg,660.7768686960899,196.4781338151104,472.2539964371888,452.49908330560925
12150634,21,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p21.jpg,12150634-21-front-0.jpg,34.398626782268444,232.17646418303707,368.5214408233277,399.14592140402965
12150634,34,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p34.jpg,12150634-34-front-0.jpg,75.89325804584753,224.27353871450703,425.8189800511055,361.60403158374265
12150634,32,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p32.jpg,12150634-32-front-0.jpg,127.2681697921526,277.62267561869913,450.51845685221366,390.25251554941696
12150634,29,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-161-170-%5B12150634%5D/12150634-p29.jpg,12150634-29-front-0.jpg,46.25454444950687,187.71719001878472,525.6123499142368,449.53327083445816
12150635,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-171-180-%5B12150635%5D/12150635-p2.jpg,12150635-2-front-0.jpg,705.7871777880943,176.83213593136418,438.1796039392656,400.4727784327953
12150635,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-171-180-%5B12150635%5D/12150635-p2.jpg,12150635-2-front-1.jpg,17.962220862659667,170.33095446329932,443.3805487931441,396.57206955195636
12150635,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-171-180-%5B12150635%5D/12150635-p4.jpg,12150635-4-front-0.jpg,658.5323414783192,237.28061321291693,478.00003899011233,388.5899897544872
12150635,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-171-180-%5B12150635%5D/12150635-p6.jpg,12150635-6-front-0.jpg,616.991195132906,262.77153088162265,517.4400188731462,430.62118717164583
12150635,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-171-180-%5B12150635%5D/12150635-p8.jpg,12150635-8-front-0.jpg,2.2834489593657086,344.800792864222,457.83151635282456,384.76114965312195
12150635,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-171-180-%5B12150635%5D/12150635-p10.jpg,12150635-10-front-0.jpg,94.75836637571945,245.47319596824548,478.38730281940457,476.10382659887614
