barcode,page,page_url,crop_filename,x,y,width,height
7473957,1,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-301-310-%5B7473957%5D/7473957-p1.jpg,7473957-1-0.jpg,45.55526660566093,743.0421109150878,761.8931073797932,440.64125182173814
11085777,1,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-11-20-%5B11085777%5D/11085777-p1.jpg,11085777-1-0.jpg,108.79138333779348,186.11483173252978,646.6497940684873,81.51048515978871
11017368,5,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-171-180-%5B11017368%5D/11017368-p5.jpg,11017368-5-0.jpg,810.4721577957952,108.33526538586779,78.19688430098745,135.215444015444
7473933,32,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-51-60-%5B7473933%5D/7473933-p32.jpg,7473933-32-0.jpg,832.6551503518874,288.06110423743695,128.26615483045418,295.94337325885937
7473933,27,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-51-60-%5B7473933%5D/7473933-p27.jpg,7473933-27-0.jpg,791.6058861164428,345.69330490673775,76.57069737683935,207.75379399118282
12089428,16,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-41-50-%5B12089428%5D/12089428-p16.jpg,12089428-16-0.jpg,1067.844240563268,31.701502783057837,86.18846471586403,349.70720257560674
12089428,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-41-50-%5B12089428%5D/12089428-p8.jpg,12089428-8-0.jpg,1075.6885511092557,21.19083969465649,71.3282442748091,419.17557251908397
7473893,15,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-141-150-%5B7473893%5D/7473893-p15.jpg,7473893-15-0.jpg,1089.3679404222328,101.2824427480916,49.83206106870239,97.70992366412213
7473915,26,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-151-160-%5B7473915%5D/7473915-p26.jpg,7473915-26-0.jpg,153.44971147896987,127.95545905296953,574.5612706536936,553.097790745094
7473915,17,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-151-160-%5B7473915%5D/7473915-p17.jpg,7473915-17-0.jpg,874.0276510814755,1405.789112758363,146.0423795600077,159.70100533577806
11019740,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-61-70-%5B11019740%5D/11019740-p10.jpg,11019740-10-0.jpg,964.1784105113258,376.5838421022214,93.06383369192133,186.12764609650026
11019740,3,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-61-70-%5B11019740%5D/11019740-p3.jpg,11019740-3-0.jpg,838.0014714613629,78.77942540442734,42.419693899238155,98.69070874840347
11009610,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-561-570-%5B11009610%5D/11009610-p8.jpg,11009610-8-0.jpg,284.44444444444446,13.528294093349855,575.6845380696682,632.5311303868925
7473892,31,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-131-140-%5B7473892%5D/7473892-p31.jpg,7473892-31-0.jpg,1092.3013756451335,14.893867472432126,57.713827439995384,253.48817233674828
7473892,27,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-131-140-%5B7473892%5D/7473892-p27.jpg,7473892-27-0.jpg,19.503171466395504,5.920287472684709,67.89862051764165,87.13656394753384
