barcode,page,page_url,crop_filename,x,y,width,height
7461264,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1912-84-1-10-%5B7461264%5D/7461264-p10.jpg,7461264-10-front-0.jpg,166.9871394718543,764.9747514186058,254.68062041446015,381.5544796709876
7461264,5,https://invisibleaus.s3.amazonaws.com/ST84-1/1912-84-1-10-%5B7461264%5D/7461264-p5.jpg,7461264-5-front-0.jpg,148.3287230646695,761.244533802463,243.48629294353728,361.9643126413672
11017366,11,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-141-150-%5B11017366%5D/11017366-p11.jpg,11017366-11-front-0.jpg,115.531669865643,745.704414587332,195.13243761996165,304.03071017274476
11017366,7,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-141-150-%5B11017366%5D/11017366-p7.jpg,11017366-7-front-0.jpg,114.65007503876899,761.2875406848067,223.57089570423352,307.2666579872413
11017366,5,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-141-150-%5B11017366%5D/11017366-p5.jpg,11017366-5-front-0.jpg,117.18958085072583,769.4751616345491,216.69128351139378,309.55897307137025
11017366,3,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-141-150-%5B11017366%5D/11017366-p3.jpg,11017366-3-front-0.jpg,113.50325725419704,763.0080057988648,233.3165123871879,316.4390827956224
11017366,1,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-141-150-%5B11017366%5D/11017366-p1.jpg,11017366-1-front-0.jpg,81.81141211417174,753.9972129809805,215.03293185186783,303.4783503860399
7288240,17,https://invisibleaus.s3.amazonaws.com/ST84-1/1922-318-71-80-%5B7288240%5D/7288240-p17.jpg,7288240-17-front-0.jpg,373.04892445142445,1144.7873669860264,399.6314226652853,575.241413261635
7288240,15,https://invisibleaus.s3.amazonaws.com/ST84-1/1922-318-71-80-%5B7288240%5D/7288240-p15.jpg,7288240-15-front-0.jpg,371.99871058920195,1153.7704609949071,378.6104273807743,572.1644020973108
7473989,11,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-331-340-%5B7473989%5D/7473989-p11.jpg,7473989-11-front-0.jpg,185.42609969429347,715.8260869565217,254.6086956521739,375.6521739130435
7473989,9,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-331-340-%5B7473989%5D/7473989-p9.jpg,7473989-9-front-0.jpg,56.03479534646739,720.0,363.1304347826087,404.86956521739125
7473989,5,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-331-340-%5B7473989%5D/7473989-p5.jpg,7473989-5-front-0.jpg,48.3101300965425,716.8650084340916,352.152652978369,380.34540840498744
7473989,3,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-331-340-%5B7473989%5D/7473989-p3.jpg,7473989-3-front-0.jpg,176.65020807088143,713.7345935500999,259.81040175293,380.34540840498755
7473989,1,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-331-340-%5B7473989%5D/7473989-p1.jpg,7473989-1-front-0.jpg,67.09160492205551,622.9525619143416,309.8943346209647,417.91038701288755
7461075,1,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-23-11-20-%5B7461075%5D/7461075-p1.jpg,7461075-1-front-0.jpg,441.058568329718,767.7917570498915,215.531453362256,299.24511930585675
7461210,11,https://invisibleaus.s3.amazonaws.com/ST84-1/1911-69-61-70-%5B7461210%5D/7461210-p11.jpg,7461210-11-front-0.jpg,658.003294892916,1173.221052631579,314.51729818780893,442.8030075187969
7961207,1,https://invisibleaus.s3.amazonaws.com/ST84-1/1930-476-71-80-%5B7961207%5D/7961207-p1.jpg,7961207-1-front-0.jpg,194.2339373970346,763.5968909139643,253.54200988467878,343.98927901366926
7461265,1,https://invisibleaus.s3.amazonaws.com/ST84-1/1912-84-11-20-%5B7461265%5D/7461265-p1.jpg,7461265-1-front-0.jpg,341.8042226487524,1217.2700021072055,276.5067178502879,451.43788157618224
11609500,1,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-461-470-%5B11609500%5D/11609500-p1.jpg,11609500-1-front-0.jpg,127.25581395348837,741.7649344293139,241.95348837209303,337.39420832394296
11017344,9,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-261-270-%5B11017344%5D/11017344-p9.jpg,11017344-9-front-0.jpg,92.52215644046727,710.271406802821,266.07356715141145,334.8105590860332
11017344,5,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-261-270-%5B11017344%5D/11017344-p5.jpg,11017344-5-front-0.jpg,493.96179147007325,718.9080393908918,287.56201881950386,348.53866202930146
11017344,5,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-261-270-%5B11017344%5D/11017344-p5.jpg,11017344-5-front-1.jpg,43.7992593913735,700.0884572078841,366.60393498716854,383.9194765333558
11017344,3,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-261-270-%5B11017344%5D/11017344-p3.jpg,11017344-3-front-0.jpg,43.65737171026251,726.1335409357711,362.70316509837465,377.9376602347862
11017344,1,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-261-270-%5B11017344%5D/11017344-p1.jpg,11017344-1-front-0.jpg,13.688053232263153,709.1218566557278,367.3567151411463,390.6945261192385
7961166,19,https://invisibleaus.s3.amazonaws.com/ST84-1/1929-471-61-70-%5B7961166%5D/7961166-p19.jpg,7961166-19-front-0.jpg,193.10708401976936,747.5531303719403,261.86490939044484,337.93497674347975
